"","sort.n4gramstats..decreasing...T.","last"
"12293",5,"pointed out that the"
"12294",5,"pointing out that the"
"12295",5,"points and rebounds for"
"12296",5,"points in the first"
"12297",5,"points per game and"
"12298",5,"port authority of new"
"12299",5,"president barack obama and"
"12300",5,"president of the national"
"12301",5,"pretty much the same"
"12302",5,"probably going to be"
"12303",5,"probably not going to"
"12304",5,"professor at the university"
"12305",5,"professor of political science"
"12306",5,"promotion site on my"
"12307",5,"proud of myself for"
"12308",5,"proud of the fact"
"12309",5,"proud to announce that"
"12310",5,"public is invited to"
"12311",5,"punched in the face"
"12312",5,"put a smile on"
"12313",5,"put an end to"
"12314",5,"put in front of"
"12315",5,"put it all in"
"12316",5,"put it in my"
"12317",5,"put it on your"
"12318",5,"put it this way"
"12319",5,"put you on the"
"12320",5,"ran out of the"
"12321",5,"ready to go i"
"12322",5,"ready to go out"
"12323",5,"really want to know"
"12324",5,"received a phone call"
"12325",5,"reduce the cost of"
"12326",5,"reduce the number of"
"12327",5,"refrigerate for at least"
"12328",5,"remember that you are"
"12329",5,"reminded me of a"
"12330",5,"reminded me of the"
"12331",5,"remove from heat and"
"12332",5,"remove from the heat"
"12333",5,"rest of the book"
"12334",5,"rest of the family"
"12335",5,"return a call seeking"
"12336",5,"right now i feel"
"12337",5,"right now if you"
"12338",5,"right place at the"
"12339",5,"rim of the glass"
"12340",5,"rolling in the deep"
"12341",5,"rt cant wait for"
"12342",5,"rt i want to"
"12343",5,"rt thank you for"
"12344",5,"rt what do you"
"12345",5,"run with nike gps"
"12346",5,"runners in scoring position"
"12347",5,"running out of time"
"12348",5,"said he believed the"
"12349",5,"said he expects to"
"12350",5,"said he had a"
"12351",5,"said he has been"
"12352",5,"said he said he"
"12353",5,"said he said the"
"12354",5,"said he wants to"
"12355",5,"said he was in"
"12356",5,"said i cant wait"
"12357",5,"said i was going"
"12358",5,"said in a prepared"
"12359",5,"said in a report"
"12360",5,"said it is a"
"12361",5,"said its one of"
"12362",5,"said the company has"
"12363",5,"said there was a"
"12364",5,"said tuesday that the"
"12365",5,"said we need to"
"12366",5,"said weve got to"
"12367",5,"said when asked about"
"12368",5,"said you have to"
"12369",5,"salt and pepper to"
"12370",5,"same thing over and"
"12371",5,"samesex couples should be"
"12372",5,"say it was a"
"12373",5,"say that i am"
"12374",5,"say that it was"
"12375",5,"say that this is"
"12376",5,"say the same thing"
"12377",5,"saying the same thing"
"12378",5,"school i went to"
"12379",5,"school of public health"
"12380",5,"school of the arts"
"12381",5,"scores recorded for you"
"12382",5,"see how it is"
"12383",5,"see if it was"
"12384",5,"see what happens when"
"12385",5,"see what kind of"
"12386",5,"see what they have"
"12387",5,"see what you think"
"12388",5,"see you all at"
"12389",5,"see you in the"
"12390",5,"seem to be in"
"12391",5,"seen in a long"
"12392",5,"seen in my life"
"12393",5,"senate minority leader mitch"
"12394",5,"send a message to"
"12395",5,"send it to me"
"12396",5,"send me your email"
"12397",5,"senior vice president for"
"12398",5,"set up by the"
"12399",5,"set up for the"
"12400",5,"set up shop in"
"12401",5,"setting the stage for"
"12402",5,"she had to be"
"12403",5,"she said in a"
"12404",5,"she said it is"
"12405",5,"she said it was"
"12406",5,"she said she had"
"12407",5,"she told me she"
"12408",5,"she wanted to be"
"12409",5,"she wants to go"
"12410",5,"she was taken to"
"12411",5,"she was years old"
"12412",5,"shoot for my dreamsily"
"12413",5,"shoot us an email"
"12414",5,"shot in the arm"
"12415",5,"should go to the"
"12416",5,"show starts at pm"
"12417",5,"sick to my stomach"
"12418",5,"side of the house"
"12419",5,"side of the pond"
"12420",5,"sign up for a"
"12421",5,"since the start of"
"12422",5,"sit on the floor"
"12423",5,"site on my profile"
"12424",5,"smile on her face"
"12425",5,"smith’s grand national record"
"12426",5,"so as not to"
"12427",5,"so close to the"
"12428",5,"so glad im not"
"12429",5,"so glad to be"
"12430",5,"so glad you are"
"12431",5,"so great to see"
"12432",5,"so here are some"
"12433",5,"so here is the"
"12434",5,"so i am going"
"12435",5,"so i can enjoy"
"12436",5,"so i can send"
"12437",5,"so i could see"
"12438",5,"so i have a"
"12439",5,"so i know its"
"12440",5,"so i was able"
"12441",5,"so i’m going to"
"12442",5,"so if you want"
"12443",5,"so it looks like"
"12444",5,"so it will be"
"12445",5,"so its going to"
"12446",5,"so last night i"
"12447",5,"so lucky to have"
"12448",5,"so many of you"
"12449",5,"so much easier to"
"12450",5,"so much for stopping"
"12451",5,"so much fun i"
"12452",5,"so much of the"
"12453",5,"so much thank you"
"12454",5,"so much to everyone"
"12455",5,"so nice to have"
"12456",5,"so now i have"
"12457",5,"so ready for the"
"12458",5,"so that he could"
"12459",5,"so that they would"
"12460",5,"so this is what"
"12461",5,"so to all the"
"12462",5,"so very much for"
"12463",5,"so we have a"
"12464",5,"so you know what"
"12465",5,"society as a whole"
"12466",5,"some of the great"
"12467",5,"some of the money"
"12468",5,"some of the older"
"12469",5,"some of the people"
"12470",5,"some of the worlds"
"12471",5,"some of you are"
"12472",5,"something out of it"
"12473",5,"something that would be"
"12474",5,"sometime in the future"
"12475",5,"sometimes you need to"
"12476",5,"song stuck in my"
"12477",5,"soon as we get"
"12478",5,"sorry for the delay"
"12479",5,"sorry for the late"
"12480",5,"sorry i missed you"
"12481",5,"sorry to have missed"
"12482",5,"southern illinois university edwardsville"
"12483",5,"special place in my"
"12484",5,"spent millions of dollars"
"12485",5,"spent so much time"
"12486",5,"spent too much time"
"12487",5,"spreading the word about"
"12488",5,"springsteen and the e"
"12489",5,"st louis and kansas"
"12490",5,"standing in front of"
"12491",5,"state department of environmental"
"12492",5,"state of the city"
"12493",5,"state of the state"
"12494",5,"stay out of the"
"12495",5,"still a long way"
"12496",5,"still have time to"
"12497",5,"still in love with"
"12498",5,"still looking for a"
"12499",5,"still trying to get"
"12500",5,"still working on the"
"12501",5,"such a beautiful day"
"12502",5,"such a great job"
"12503",5,"such a great time"
"12504",5,"such as health care"
"12505",5,"sunny with a high"
"12506",5,"supposed to be about"
"12507",5,"sure to check back"
"12508",5,"take a break from"
"12509",5,"take a few minutes"
"12510",5,"take advantage of a"
"12511",5,"take care of themselves"
"12512",5,"take part in a"
"12513",5,"take some time to"
"12514",5,"take the place of"
"12515",5,"take them to the"
"12516",5,"take you to the"
"12517",5,"take your eyes off"
"12518",5,"takes place in the"
"12519",5,"taking a break from"
"12520",5,"taking part in the"
"12521",5,"taking place in the"
"12522",5,"taught me to shoot"
"12523",5,"teach you how to"
"12524",5,"tell me if you"
"12525",5,"temperatures in the s"
"12526",5,"th of the season"
"12527",5,"than a year the"
"12528",5,"than i thought i"
"12529",5,"than i thought it"
"12530",5,"than the national average"
"12531",5,"thank you for reading"
"12532",5,"thank you for stopping"
"12533",5,"thank you i dont"
"12534",5,"thank you i really"
"12535",5,"thanks for all of"
"12536",5,"thanks for checking out"
"12537",5,"thanks for coming by"
"12538",5,"thanks for following and"
"12539",5,"thanks for giving us"
"12540",5,"thanks for sending it"
"12541",5,"thanks for sharing the"
"12542",5,"thanks for the help"
"12543",5,"thanks for the props"
"12544",5,"thanks for your help"
"12545",5,"thanks for your kind"
"12546",5,"thanks to everyone for"
"12547",5,"that allows you to"
"12548",5,"that as many as"
"12549",5,"that awesome moment when"
"12550",5,"that being said i"
"12551",5,"that comes from the"
"12552",5,"that could be used"
"12553",5,"that does not have"
"12554",5,"that god has a"
"12555",5,"that had to be"
"12556",5,"that has to do"
"12557",5,"that he has the"
"12558",5,"that he tried to"
"12559",5,"that he was going"
"12560",5,"that he would have"
"12561",5,"that i am i"
"12562",5,"that i can be"
"12563",5,"that i dont even"
"12564",5,"that i have accepted"
"12565",5,"that i have never"
"12566",5,"that i know that"
"12567",5,"that i love and"
"12568",5,"that i think is"
"12569",5,"that i thought was"
"12570",5,"that i was a"
"12571",5,"that i was so"
"12572",5,"that if i was"
"12573",5,"that if you are"
"12574",5,"that in addition to"
"12575",5,"that is a great"
"12576",5,"that is in the"
"12577",5,"that is not what"
"12578",5,"that is the case"
"12579",5,"that is to say"
"12580",5,"that is why we"
"12581",5,"that it might be"
"12582",5,"that it will not"
"12583",5,"that kind of a"
"12584",5,"that kind of money"
"12585",5,"that makes you feel"
"12586",5,"that may be a"
"12587",5,"that must have been"
"12588",5,"that needed to be"
"12589",5,"that no one has"
"12590",5,"that no one was"
"12591",5,"that no one will"
"12592",5,"that she has a"
"12593",5,"that the city has"
"12594",5,"that the fact that"
"12595",5,"that the government is"
"12596",5,"that the last time"
"12597",5,"that the obama administration"
"12598",5,"that the only way"
"12599",5,"that the use of"
"12600",5,"that there are no"
"12601",5,"that there are two"
"12602",5,"that there is not"
"12603",5,"that they can be"
"12604",5,"that they have the"
"12605",5,"that they might have"
"12606",5,"that this is what"
"12607",5,"that this was not"
"12608",5,"that this was the"
"12609",5,"that time i had"
"12610",5,"that was just a"
"12611",5,"that was kind of"
"12612",5,"that was the last"
"12613",5,"that was what i"
"12614",5,"that we have been"
"12615",5,"that we have the"
"12616",5,"that we should have"
"12617",5,"that we were able"
"12618",5,"that we were on"
"12619",5,"that we will be"
"12620",5,"that with all the"
"12621",5,"that you are the"
"12622",5,"that you can see"
"12623",5,"that you dont have"
"12624",5,"thats a good idea"
"12625",5,"thats exactly what i"
"12626",5,"thats the only thing"
"12627",5,"thats what ive been"
"12628",5,"the absence of a"
"12629",5,"the absence of any"
"12630",5,"the added bonus of"
"12631",5,"the american academy of"
"12632",5,"the american civil liberties"
"12633",5,"the american heart association"
"12634",5,"the announcement of the"
"12635",5,"the approval of the"
"12636",5,"the back of your"
"12637",5,"the ball in the"
"12638",5,"the ball on the"
"12639",5,"the basis for the"
"12640",5,"the battle of the"
"12641",5,"the bay area and"
"12642",5,"the best interest of"
"12643",5,"the best of all"
"12644",5,"the best place for"
"12645",5,"the best record in"
"12646",5,"the best team in"
"12647",5,"the best they can"
"12648",5,"the best we can"
"12649",5,"the block of south"
"12650",5,"the body of the"
"12651",5,"the both of them"
"12652",5,"the bottom of your"
"12653",5,"the bureau of land"
"12654",5,"the butter in a"
"12655",5,"the captain of the"
"12656",5,"the center of each"
"12657",5,"the centers for disease"
"12658",5,"the cesana italy accommodation"
"12659",5,"the chance to see"
"12660",5,"the chief executive of"
"12661",5,"the city of cleveland"
"12662",5,"the city of detroit"
"12663",5,"the civil rights act"
"12664",5,"the cleveland museum of"
"12665",5,"the colors of the"
"12666",5,"the company said it"
"12667",5,"the company says it"
"12668",5,"the completion of the"
"12669",5,"the condition of anonymity"
"12670",5,"the condition of the"
"12671",5,"the course of a"
"12672",5,"the date of the"
"12673",5,"the day after the"
"12674",5,"the day he was"
"12675",5,"the day when i"
"12676",5,"the days of the"
"12677",5,"the death of a"
"12678",5,"the decision was made"
"12679",5,"the department of justice"
"12680",5,"the depths of the"
"12681",5,"the design of the"
"12682",5,"the dhs cedar rapids"
"12683",5,"the difference in the"
"12684",5,"the district attorneys office"
"12685",5,"the door open for"
"12686",5,"the early stages of"
"12687",5,"the end of an"
"12688",5,"the end of december"
"12689",5,"the end of every"
"12690",5,"the end of february"
"12691",5,"the end result is"
"12692",5,"the ends of the"
"12693",5,"the event will be"
"12694",5,"the expense of the"
"12695",5,"the eyes of a"
"12696",5,"the faces of the"
"12697",5,"the fact of the"
"12698",5,"the fact that as"
"12699",5,"the fact that in"
"12700",5,"the fact that their"
"12701",5,"the family of the"
"12702",5,"the fatal shooting of"
"12703",5,"the father of the"
"12704",5,"the federal emergency management"
"12705",5,"the feeling of being"
"12706",5,"the feeling you get"
"12707",5,"the ff have a"
"12708",5,"the final day of"
"12709",5,"the final game of"
"12710",5,"the first draft of"
"12711",5,"the first half and"
"12712",5,"the first is that"
"12713",5,"the first of a"
"12714",5,"the first person i"
"12715",5,"the first three games"
"12716",5,"the first time i’ve"
"12717",5,"the first time on"
"12718",5,"the first to be"
"12719",5,"the first years of"
"12720",5,"the focus of the"
"12721",5,"the follow and for"
"12722",5,"the follow i look"
"12723",5,"the follow love your"
"12724",5,"the form of the"
"12725",5,"the fourth quarter and"
"12726",5,"the game and the"
"12727",5,"the ghost towns of"
"12728",5,"the girl with the"
"12729",5,"the good old days"
"12730",5,"the good things that"
"12731",5,"the government is not"
"12732",5,"the great thing about"
"12733",5,"the halls of the"
"12734",5,"the hard rock hotel"
"12735",5,"the head of a"
"12736",5,"the head with a"
"12737",5,"the health of the"
"12738",5,"the hell am i"
"12739",5,"the hell did i"
"12740",5,"the hell is going"
"12741",5,"the high school and"
"12742",5,"the highest level since"
"12743",5,"the highlight of the"
"12744",5,"the hilltop on twitter"
"12745",5,"the holy spirit to"
"12746",5,"the house committee on"
"12747",5,"the house energy and"
"12748",5,"the house of blues"
"12749",5,"the influence of alcohol"
"12750",5,"the inner workings of"
"12751",5,"the ins and outs"
"12752",5,"the intensity of the"
"12753",5,"the international council of"
"12754",5,"the international criminal court"
"12755",5,"the international monetary fund"
"12756",5,"the key to happiness"
"12757",5,"the kind of person"
"12758",5,"the kind of thing"
"12759",5,"the labor department said"
"12760",5,"the lack of public"
"12761",5,"the land of the"
"12762",5,"the large number of"
"12763",5,"the last days of"
"12764",5,"the last thing you"
"12765",5,"the law of the"
"12766",5,"the life of this"
"12767",5,"the line of duty"
"12768",5,"the locker room after"
"12769",5,"the look of the"
"12770",5,"the los angeles angels"
"12771",5,"the los angeles county"
"12772",5,"the loss of the"
"12773",5,"the love and support"
"12774",5,"the manager of the"
"12775",5,"the manner in which"
"12776",5,"the march of dimes"
"12777",5,"the month of january"
"12778",5,"the more i think"
"12779",5,"the most important part"
"12780",5,"the most of it"
"12781",5,"the most part i"
"12782",5,"the most part they"
"12783",5,"the mouth of the"
"12784",5,"the music and the"
"12785",5,"the national association for"
"12786",5,"the national highway traffic"
"12787",5,"the national transportation safety"
"12788",5,"the need for a"
"12789",5,"the need for the"
"12790",5,"the new jersey turnpike"
"12791",5,"the new york post"
"12792",5,"the new york state"
"12793",5,"the next couple weeks"
"12794",5,"the next day i"
"12795",5,"the next day the"
"12796",5,"the next morning i"
"12797",5,"the next two days"
"12798",5,"the next week or"
"12799",5,"the night before the"
"12800",5,"the north american international"
"12801",5,"the object of the"
"12802",5,"the occupy wall street"
"12803",5,"the oil and gas"
"12804",5,"the one in the"
"12805",5,"the one that is"
"12806",5,"the ones with the"
"12807",5,"the only person that"
"12808",5,"the only person you"
"12809",5,"the only reason why"
"12810",5,"the only thing to"
"12811",5,"the only way they"
"12812",5,"the only way you"
"12813",5,"the opportunity to do"
"12814",5,"the opportunity to get"
"12815",5,"the opportunity to meet"
"12816",5,"the other side and"
"12817",5,"the other side the"
"12818",5,"the outside looking in"
"12819",5,"the parking lot and"
"12820",5,"the passage of time"
"12821",5,"the past couple days"
"12822",5,"the past several months"
"12823",5,"the past several years"
"12824",5,"the past three seasons"
"12825",5,"the past two months"
"12826",5,"the people i am"
"12827",5,"the people of this"
"12828",5,"the people on the"
"12829",5,"the people that are"
"12830",5,"the people who have"
"12831",5,"the person who is"
"12832",5,"the person you love"
"12833",5,"the point is that"
"12834",5,"the point that i"
"12835",5,"the port authority of"
"12836",5,"the possibility that the"
"12837",5,"the power to make"
"12838",5,"the proof is in"
"12839",5,"the race for the"
"12840",5,"the regular season with"
"12841",5,"the release of the"
"12842",5,"the result is that"
"12843",5,"the right place at"
"12844",5,"the right time to"
"12845",5,"the right to vote"
"12846",5,"the rights of the"
"12847",5,"the rim of the"
"12848",5,"the rock n roll"
"12849",5,"the root of the"
"12850",5,"the s and early"
"12851",5,"the s to the"
"12852",5,"the s when he"
"12853",5,"the salt lake city"
"12854",5,"the same level of"
"12855",5,"the same page and"
"12856",5,"the same period last"
"12857",5,"the same thing about"
"12858",5,"the same thing over"
"12859",5,"the same thing when"
"12860",5,"the same thing you"
"12861",5,"the same time this"
"12862",5,"the same time you"
"12863",5,"the same type of"
"12864",5,"the san diego padres"
"12865",5,"the scale of the"
"12866",5,"the scene of the"
"12867",5,"the season and he"
"12868",5,"the season finale of"
"12869",5,"the sept terrorist attacks"
"12870",5,"the sheriffs office said"
"12871",5,"the show will be"
"12872",5,"the soul of the"
"12873",5,"the sounds of the"
"12874",5,"the st louis cardinals"
"12875",5,"the st louis symphony"
"12876",5,"the stage for a"
"12877",5,"the state and federal"
"12878",5,"the state board of"
"12879",5,"the state of florida"
"12880",5,"the state of missouri"
"12881",5,"the statute of limitations"
"12882",5,"the street is that"
"12883",5,"the study found that"
"12884",5,"the tampa bay buccaneers"
"12885",5,"the tampa bay rays"
"12886",5,"the test of time"
"12887",5,"the th and th"
"12888",5,"the th be with"
"12889",5,"the th of may"
"12890",5,"the theory that the"
"12891",5,"the things i want"
"12892",5,"the things that make"
"12893",5,"the third quarter when"
"12894",5,"the third time in"
"12895",5,"the time i am"
"12896",5,"the time i get"
"12897",5,"the time i had"
"12898",5,"the time of his"
"12899",5,"the time of this"
"12900",5,"the time we got"
"12901",5,"the timing of the"
"12902",5,"the tone of the"
"12903",5,"the tops of the"
"12904",5,"the true meaning of"
"12905",5,"the true story of"
"12906",5,"the truth of the"
"12907",5,"the underside of the"
"12908",5,"the united states from"
"12909",5,"the united states it"
"12910",5,"the university of florida"
"12911",5,"the university of minnesota"
"12912",5,"the upper right corner"
"12913",5,"the us and around"
"12914",5,"the us environmental protection"
"12915",5,"the us justice department"
"12916",5,"the us state department"
"12917",5,"the value of their"
"12918",5,"the wars in iraq"
"12919",5,"the water in the"
"12920",5,"the way home from"
"12921",5,"the way i do"
"12922",5,"the way i wanted"
"12923",5,"the way it goes"
"12924",5,"the way out of"
"12925",5,"the way that you"
"12926",5,"the way they were"
"12927",5,"the way things are"
"12928",5,"the way up to"
"12929",5,"the weather will be"
"12930",5,"the wee hours of"
"12931",5,"the weekend is almost"
"12932",5,"the white house has"
"12933",5,"the winner will be"
"12934",5,"the woman in the"
"12935",5,"the women of the"
"12936",5,"the word out about"
"12937",5,"the words of the"
"12938",5,"the world and the"
"12939",5,"the world at large"
"12940",5,"the world would be"
"12941",5,"the year treasury note"
"12942",5,"them a lot of"
"12943",5,"then back to the"
"12944",5,"then we need to"
"12945",5,"then you need to"
"12946",5,"there are hundreds of"
"12947",5,"there are no plans"
"12948",5,"there are not many"
"12949",5,"there are ways to"
"12950",5,"there could be no"
"12951",5,"there is a place"
"12952",5,"there is a whole"
"12953",5,"there is always a"
"12954",5,"there is more than"
"12955",5,"there is no better"
"12956",5,"there is no place"
"12957",5,"there is no real"
"12958",5,"there is no reason"
"12959",5,"there is nothing more"
"12960",5,"there is nothing to"
"12961",5,"there is nothing wrong"
"12962",5,"there is something wrong"
"12963",5,"there is such a"
"12964",5,"there is too much"
"12965",5,"there thank you for"
"12966",5,"there was a bit"
"12967",5,"there was a very"
"12968",5,"there was going to"
"12969",5,"there was never a"
"12970",5,"there was no need"
"12971",5,"there was nothing i"
"12972",5,"there were lots of"
"12973",5,"there will always be"
"12974",5,"there would have been"
"12975",5,"there’s nothing wrong with"
"12976",5,"theres nothing i can"
"12977",5,"these are just a"
"12978",5,"these are some of"
"12979",5,"these last few days"
"12980",5,"they are looking for"
"12981",5,"they are trying to"
"12982",5,"they devoted themselves to"
"12983",5,"they don’t want to"
"12984",5,"they go to the"
"12985",5,"they had to do"
"12986",5,"they have to do"
"12987",5,"they know how to"
"12988",5,"they know what theyre"
"12989",5,"they need to get"
"12990",5,"they tend to be"
"12991",5,"they used to be"
"12992",5,"they were in the"
"12993",5,"they were looking for"
"12994",5,"they were part of"
"12995",5,"thing i have ever"
"12996",5,"thing is for sure"
"12997",5,"thing is i dont"
"12998",5,"thing is that i"
"12999",5,"thing to do and"
"13000",5,"things i love about"
"13001",5,"think about all the"
"13002",5,"think i can do"
"13003",5,"think i like it"
"13004",5,"think i need a"
"13005",5,"think i want to"
"13006",5,"think i would be"
"13007",5,"think i would have"
"13008",5,"think it has been"
"13009",5,"think it is the"
"13010",5,"think of a better"
"13011",5,"think outside the box"
"13012",5,"think that it is"
"13013",5,"this all the time"
"13014",5,"this could have been"
"13015",5,"this is a bit"
"13016",5,"this is a huge"
"13017",5,"this is a lot"
"13018",5,"this is a place"
"13019",5,"this is a really"
"13020",5,"this is about the"
"13021",5,"this is just an"
"13022",5,"this is my new"
"13023",5,"this is not an"
"13024",5,"this is not what"
"13025",5,"this is of course"
"13026",5,"this is supposed to"
"13027",5,"this is the case"
"13028",5,"this is the moment"
"13029",5,"this is the one"
"13030",5,"this is the perfect"
"13031",5,"this is the place"
"13032",5,"this is the time"
"13033",5,"this is why we"
"13034",5,"this may not be"
"13035",5,"this morning at the"
"13036",5,"this morning for the"
"13037",5,"this morning i went"
"13038",5,"this should be the"
"13039",5,"this sort of thing"
"13040",5,"this time next year"
"13041",5,"this was a great"
"13042",5,"this week in the"
"13043",5,"this will be my"
"13044",5,"this year according to"
"13045",5,"this year for the"
"13046",5,"this year has been"
"13047",5,"this year he said"
"13048",5,"this year i am"
"13049",5,"this year i was"
"13050",5,"this year is going"
"13051",5,"this year it was"
"13052",5,"this year will be"
"13053",5,"those are the people"
"13054",5,"those who are not"
"13055",5,"those who live in"
"13056",5,"thought he was going"
"13057",5,"thought i had a"
"13058",5,"thought it was too"
"13059",5,"thought the same thing"
"13060",5,"thought would be a"
"13061",5,"thousands of miles away"
"13062",5,"three or four years"
"13063",5,"three years ago and"
"13064",5,"three years ago the"
"13065",5,"thx for the mention"
"13066",5,"till the end of"
"13067",5,"time for a new"
"13068",5,"time for you to"
"13069",5,"time in his life"
"13070",5,"time in the history"
"13071",5,"time in the kitchen"
"13072",5,"time of year again"
"13073",5,"time there was a"
"13074",5,"time to catch up"
"13075",5,"time to make a"
"13076",5,"time to take a"
"13077",5,"time to talk about"
"13078",5,"time to time and"
"13079",5,"time when i was"
"13080",5,"times in my life"
"13081",5,"times more likely to"
"13082",5,"tips on how to"
"13083",5,"to a friends house"
"13084",5,"to a great start"
"13085",5,"to a handful of"
"13086",5,"to a local hospital"
"13087",5,"to a place where"
"13088",5,"to a report by"
"13089",5,"to add to my"
"13090",5,"to adjust to the"
"13091",5,"to all of my"
"13092",5,"to all of us"
"13093",5,"to all the mothers"
"13094",5,"to all who have"
"13095",5,"to announce that the"
"13096",5,"to argue that the"
"13097",5,"to balance the budget"
"13098",5,"to be a huge"
"13099",5,"to be a new"
"13100",5,"to be added to"
"13101",5,"to be among the"
"13102",5,"to be back on"
"13103",5,"to be called the"
"13104",5,"to be careful with"
"13105",5,"to be concerned about"
"13106",5,"to be followed by"
"13107",5,"to be friends with"
"13108",5,"to be going to"
"13109",5,"to be here for"
"13110",5,"to be honest it"
"13111",5,"to be honest with"
"13112",5,"to be involved with"
"13113",5,"to be like this"
"13114",5,"to be looked at"
"13115",5,"to be said for"
"13116",5,"to be sure that"
"13117",5,"to be the last"
"13118",5,"to be the longest"
"13119",5,"to be there to"
"13120",5,"to be used for"
"13121",5,"to be with him"
"13122",5,"to believe that the"
"13123",5,"to both of you"
"13124",5,"to break up with"
"13125",5,"to bring down the"
"13126",5,"to bring in a"
"13127",5,"to build a new"
"13128",5,"to call for a"
"13129",5,"to capitalize on the"
"13130",5,"to care for the"
"13131",5,"to catch up i"
"13132",5,"to check out our"
"13133",5,"to check out this"
"13134",5,"to clinch the nomination"
"13135",5,"to come home to"
"13136",5,"to come to your"
"13137",5,"to compete in the"
"13138",5,"to contribute to the"
"13139",5,"to create your own"
"13140",5,"to deal with a"
"13141",5,"to decide what to"
"13142",5,"to do a little"
"13143",5,"to do a lot"
"13144",5,"to do and i"
"13145",5,"to do at the"
"13146",5,"to do for the"
"13147",5,"to do if you"
"13148",5,"to do is to"
"13149",5,"to do nothing but"
"13150",5,"to do on the"
"13151",5,"to do something and"
"13152",5,"to do that with"
"13153",5,"to do the work"
"13154",5,"to do what he"
"13155",5,"to do what is"
"13156",5,"to do with her"
"13157",5,"to do with this"
"13158",5,"to do with you"
"13159",5,"to draw attention to"
"13160",5,"to everyone who joined"
"13161",5,"to feel good about"
"13162",5,"to figure out where"
"13163",5,"to fill out a"
"13164",5,"to find a better"
"13165",5,"to find out if"
"13166",5,"to find out why"
"13167",5,"to find the right"
"13168",5,"to fit in a"
"13169",5,"to follow me on"
"13170",5,"to get a couple"
"13171",5,"to get a full"
"13172",5,"to get a good"
"13173",5,"to get a lot"
"13174",5,"to get an idea"
"13175",5,"to get down to"
"13176",5,"to get in a"
"13177",5,"to get into it"
"13178",5,"to get me in"
"13179",5,"to get my hands"
"13180",5,"to get on a"
"13181",5,"to get people to"
"13182",5,"to get someone to"
"13183",5,"to get the ball"
"13184",5,"to get the most"
"13185",5,"to get the rest"
"13186",5,"to get them out"
"13187",5,"to get to my"
"13188",5,"to get to this"
"13189",5,"to get up at"
"13190",5,"to get up to"
"13191",5,"to give me the"
"13192",5,"to give them the"
"13193",5,"to give you some"
"13194",5,"to go in and"
"13195",5,"to go on the"
"13196",5,"to go out for"
"13197",5,"to go out on"
"13198",5,"to go out with"
"13199",5,"to go outside and"
"13200",5,"to go see it"
"13201",5,"to go through this"
"13202",5,"to go to hell"
"13203",5,"to go to this"
"13204",5,"to go to trial"
"13205",5,"to grow up and"
"13206",5,"to have a few"
"13207",5,"to have a nice"
"13208",5,"to have access to"
"13209",5,"to have at least"
"13210",5,"to have so many"
"13211",5,"to have to be"
"13212",5,"to have your own"
"13213",5,"to head to the"
"13214",5,"to hear your thoughts"
"13215",5,"to help pay for"
"13216",5,"to him and i"
"13217",5,"to hit the gym"
"13218",5,"to introduce you all"
"13219",5,"to know how much"
"13220",5,"to know that you"
"13221",5,"to know what is"
"13222",5,"to know what the"
"13223",5,"to know what to"
"13224",5,"to know when to"
"13225",5,"to leave the house"
"13226",5,"to let me know"
"13227",5,"to live and work"
"13228",5,"to live with the"
"13229",5,"to look at a"
"13230",5,"to look into the"
"13231",5,"to make a big"
"13232",5,"to make a few"
"13233",5,"to make a statement"
"13234",5,"to make it clear"
"13235",5,"to make it in"
"13236",5,"to make it into"
"13237",5,"to make it look"
"13238",5,"to make one of"
"13239",5,"to make that happen"
"13240",5,"to make the change"
"13241",5,"to make the point"
"13242",5,"to make the world"
"13243",5,"to me i just"
"13244",5,"to me it is"
"13245",5,"to me it was"
"13246",5,"to meet you in"
"13247",5,"to months in prison"
"13248",5,"to my new follower"
"13249",5,"to new york and"
"13250",5,"to other parts of"
"13251",5,"to pass the time"
"13252",5,"to pay homage to"
"13253",5,"to pick me up"
"13254",5,"to pick up your"
"13255",5,"to piss me off"
"13256",5,"to play at the"
"13257",5,"to play with her"
"13258",5,"to prove that he"
"13259",5,"to put it mildly"
"13260",5,"to raise money to"
"13261",5,"to realize that i"
"13262",5,"to remind me of"
"13263",5,"to save the world"
"13264",5,"to say about the"
"13265",5,"to say hi to"
"13266",5,"to say how many"
"13267",5,"to say thanks for"
"13268",5,"to say that my"
"13269",5,"to see how they"
"13270",5,"to see how we"
"13271",5,"to see if she"
"13272",5,"to see that you"
"13273",5,"to see what it"
"13274",5,"to see what was"
"13275",5,"to seeing you at"
"13276",5,"to send you a"
"13277",5,"to serve as a"
"13278",5,"to share some of"
"13279",5,"to share with the"
"13280",5,"to shoot for my"
"13281",5,"to shore up the"
"13282",5,"to show you the"
"13283",5,"to sit on a"
"13284",5,"to sit there and"
"13285",5,"to speak to a"
"13286",5,"to spend most of"
"13287",5,"to start thinking about"
"13288",5,"to stay away from"
"13289",5,"to stay on top"
"13290",5,"to suggest that the"
"13291",5,"to take a few"
"13292",5,"to take a week"
"13293",5,"to take photos of"
"13294",5,"to talk to her"
"13295",5,"to taste with salt"
"13296",5,"to tell me something"
"13297",5,"to tell me what"
"13298",5,"to tell u that"
"13299",5,"to tell you all"
"13300",5,"to tell you what"
"13301",5,"to terms with the"
"13302",5,"to thanks for the"
"13303",5,"to the beginning of"
